Time,Source,Destination,Size
1738653984.1005952,cc:4e:24:dd:77:fa,6c:f6:da:80:61:1e,159
1738653984.1043146,cc:4e:24:dd:77:fa,6c:f6:da:80:61:1e,85
1738653984.1047132,6c:f6:da:80:61:1e,cc:4e:24:dd:77:fa,54
1738653984.1050553,6c:f6:da:80:61:1e,cc:4e:24:dd:77:fa,54
1738653984.114603,6c:f6:da:80:61:1e,cc:4e:24:dd:77:fa,240
1738653984.115099,6c:f6:da:80:61:1e,cc:4e:24:dd:77:fa,289
1738653984.1207843,cc:4e:24:dd:77:fa,6c:f6:da:80:61:1e,54
1738653984.131043,cc:4e:24:dd:77:fa,6c:f6:da:80:61:1e,54
1738653984.1462011,cc:4e:24:dd:77:fa,6c:f6:da:80:61:1e,54
1738653984.1466846,cc:4e:24:dd:77:fa,6c:f6:da:80:61:1e,89
1738653984.1470397,cc:4e:24:dd:77:fa,6c:f6:da:80:61:1e,54
1738653984.1477618,cc:4e:24:dd:77:fa,6c:f6:da:80:61:1e,89
1738653984.1482687,cc:4e:24:dd:77:fa,6c:f6:da:80:61:1e,449
1738653984.1488163,cc:4e:24:dd:77:fa,6c:f6:da:80:61:1e,445
1738653984.1492548,cc:4e:24:dd:77:fa,6c:f6:da:80:61:1e,77
1738653984.1498113,cc:4e:24:dd:77:fa,6c:f6:da:80:61:1e,1446
1738653984.1503272,cc:4e:24:dd:77:fa,6c:f6:da:80:61:1e,1446
1738653984.1507306,cc:4e:24:dd:77:fa,6c:f6:da:80:61:1e,77
1738653984.1512182,cc:4e:24:dd:77:fa,6c:f6:da:80:61:1e,1446
1738653984.1517274,cc:4e:24:dd:77:fa,6c:f6:da:80:61:1e,1446
1738653984.152163,cc:4e:24:dd:77:fa,6c:f6:da:80:61:1e,242
1738653984.1526825,cc:4e:24:dd:77:fa,6c:f6:da:80:61:1e,1446
1738653984.1531894,cc:4e:24:dd:77:fa,6c:f6:da:80:61:1e,1446
1738653984.1536562,6c:f6:da:80:61:1e,cc:4e:24:dd:77:fa,54
1738653984.1539874,6c:f6:da:80:61:1e,cc:4e:24:dd:77:fa,54
1738653984.1543255,6c:f6:da:80:61:1e,cc:4e:24:dd:77:fa,54
1738653984.1553988,6c:f6:da:80:61:1e,cc:4e:24:dd:77:fa,54
1738653984.15579,6c:f6:da:80:61:1e,cc:4e:24:dd:77:fa,54
1738653984.1561077,6c:f6:da:80:61:1e,cc:4e:24:dd:77:fa,54
1738653984.1564476,6c:f6:da:80:61:1e,cc:4e:24:dd:77:fa,54
1738653984.1567435,6c:f6:da:80:61:1e,cc:4e:24:dd:77:fa,54
1738653984.1570666,6c:f6:da:80:61:1e,cc:4e:24:dd:77:fa,54
1738653984.1575987,cc:4e:24:dd:77:fa,6c:f6:da:80:61:1e,1446
1738653984.158159,cc:4e:24:dd:77:fa,6c:f6:da:80:61:1e,1446
1738653984.1586933,cc:4e:24:dd:77:fa,6c:f6:da:80:61:1e,1446
1738653984.1592093,cc:4e:24:dd:77:fa,6c:f6:da:80:61:1e,1446
1738653984.159583,6c:f6:da:80:61:1e,cc:4e:24:dd:77:fa,54
1738653984.160083,cc:4e:24:dd:77:fa,6c:f6:da:80:61:1e,1446
1738653984.1605892,cc:4e:24:dd:77:fa,6c:f6:da:80:61:1e,1446
1738653984.161099,cc:4e:24:dd:77:fa,6c:f6:da:80:61:1e,1446
1738653984.1615942,cc:4e:24:dd:77:fa,6c:f6:da:80:61:1e,1446
1738653984.1619582,6c:f6:da:80:61:1e,cc:4e:24:dd:77:fa,54
1738653984.16246,cc:4e:24:dd:77:fa,6c:f6:da:80:61:1e,1446
1738653984.162969,cc:4e:24:dd:77:fa,6c:f6:da:80:61:1e,1446
1738653984.1633325,6c:f6:da:80:61:1e,cc:4e:24:dd:77:fa,54
1738653984.1697054,cc:4e:24:dd:77:fa,6c:f6:da:80:61:1e,1446
1738653984.1702464,cc:4e:24:dd:77:fa,6c:f6:da:80:61:1e,1446
1738653984.1706147,6c:f6:da:80:61:1e,cc:4e:24:dd:77:fa,54
1738653984.1711419,cc:4e:24:dd:77:fa,6c:f6:da:80:61:1e,1446
1738653984.1716957,cc:4e:24:dd:77:fa,6c:f6:da:80:61:1e,1446
1738653984.1720052,6c:f6:da:80:61:1e,cc:4e:24:dd:77:fa,54
1738653984.1725733,cc:4e:24:dd:77:fa,6c:f6:da:80:61:1e,1446
1738653984.1730573,cc:4e:24:dd:77:fa,6c:f6:da:80:61:1e,1446
1738653984.1733873,6c:f6:da:80:61:1e,cc:4e:24:dd:77:fa,54
1738653984.1751568,cc:4e:24:dd:77:fa,6c:f6:da:80:61:1e,1446
1738653984.1757615,cc:4e:24:dd:77:fa,6c:f6:da:80:61:1e,1446
1738653984.1761324,6c:f6:da:80:61:1e,cc:4e:24:dd:77:fa,54
1738653984.177552,cc:4e:24:dd:77:fa,6c:f6:da:80:61:1e,1446
1738653984.1780996,cc:4e:24:dd:77:fa,6c:f6:da:80:61:1e,1446
1738653984.178474,6c:f6:da:80:61:1e,cc:4e:24:dd:77:fa,54
1738653984.179949,cc:4e:24:dd:77:fa,6c:f6:da:80:61:1e,1446
1738653984.1805,cc:4e:24:dd:77:fa,6c:f6:da:80:61:1e,1446
1738653984.1808813,6c:f6:da:80:61:1e,cc:4e:24:dd:77:fa,54
1738653984.1820393,cc:4e:24:dd:77:fa,6c:f6:da:80:61:1e,1446
1738653984.1825535,cc:4e:24:dd:77:fa,6c:f6:da:80:61:1e,1446
1738653984.1829033,6c:f6:da:80:61:1e,cc:4e:24:dd:77:fa,54
1738653984.1835618,cc:4e:24:dd:77:fa,6c:f6:da:80:61:1e,1446
1738653984.1844656,cc:4e:24:dd:77:fa,6c:f6:da:80:61:1e,1446
1738653984.1849453,6c:f6:da:80:61:1e,cc:4e:24:dd:77:fa,54
1738653984.1854959,cc:4e:24:dd:77:fa,6c:f6:da:80:61:1e,1446
1738653984.186027,cc:4e:24:dd:77:fa,6c:f6:da:80:61:1e,1446
1738653984.1864192,6c:f6:da:80:61:1e,cc:4e:24:dd:77:fa,54
1738653984.189075,cc:4e:24:dd:77:fa,6c:f6:da:80:61:1e,1446
1738653984.1896322,cc:4e:24:dd:77:fa,6c:f6:da:80:61:1e,1446
1738653984.1901166,cc:4e:24:dd:77:fa,6c:f6:da:80:61:1e,1446
1738653984.1906197,cc:4e:24:dd:77:fa,6c:f6:da:80:61:1e,1446
1738653984.1910777,cc:4e:24:dd:77:fa,6c:f6:da:80:61:1e,1446
1738653984.1915276,cc:4e:24:dd:77:fa,6c:f6:da:80:61:1e,1446
1738653984.1918657,6c:f6:da:80:61:1e,cc:4e:24:dd:77:fa,54
1738653984.1923382,cc:4e:24:dd:77:fa,6c:f6:da:80:61:1e,1446
1738653984.1928053,cc:4e:24:dd:77:fa,6c:f6:da:80:61:1e,1446
1738653984.193106,6c:f6:da:80:61:1e,cc:4e:24:dd:77:fa,54
1738653984.1937997,cc:4e:24:dd:77:fa,6c:f6:da:80:61:1e,1446
1738653984.1942606,cc:4e:24:dd:77:fa,6c:f6:da:80:61:1e,1446
1738653984.1947112,cc:4e:24:dd:77:fa,6c:f6:da:80:61:1e,1446
1738653984.1951737,cc:4e:24:dd:77:fa,6c:f6:da:80:61:1e,1446
1738653984.195501,6c:f6:da:80:61:1e,cc:4e:24:dd:77:fa,54
1738653984.195791,cc:4e:24:dd:77:fa,6c:f6:da:80:61:1e,54
1738653984.19836,cc:4e:24:dd:77:fa,6c:f6:da:80:61:1e,1446
1738653984.1989295,cc:4e:24:dd:77:fa,6c:f6:da:80:61:1e,1446
1738653984.1993818,cc:4e:24:dd:77:fa,6c:f6:da:80:61:1e,706
1738653984.199911,cc:4e:24:dd:77:fa,6c:f6:da:80:61:1e,1446
1738653984.2002547,6c:f6:da:80:61:1e,cc:4e:24:dd:77:fa,54
1738653984.2005696,6c:f6:da:80:61:1e,cc:4e:24:dd:77:fa,66
1738653984.2008681,6c:f6:da:80:61:1e,cc:4e:24:dd:77:fa,54
1738653985.044065,6c:f6:da:80:61:1e,cc:4e:24:dd:77:fa,55
1738653985.0681987,cc:4e:24:dd:77:fa,6c:f6:da:80:61:1e,66
1738653985.385397,6c:f6:da:80:61:1e,cc:4e:24:dd:77:fa,54
1738653985.3857481,6c:f6:da:80:61:1e,cc:4e:24:dd:77:fa,54
1738653985.386083,6c:f6:da:80:61:1e,cc:4e:24:dd:77:fa,54
1738653985.3863747,6c:f6:da:80:61:1e,cc:4e:24:dd:77:fa,54
1738653985.3903494,6c:f6:da:80:61:1e,cc:4e:24:dd:77:fa,54
1738653985.390723,6c:f6:da:80:61:1e,cc:4e:24:dd:77:fa,54
1738653985.3910408,6c:f6:da:80:61:1e,cc:4e:24:dd:77:fa,54
1738653985.3913984,6c:f6:da:80:61:1e,cc:4e:24:dd:77:fa,54
1738653985.4006128,6c:f6:da:80:61:1e,cc:4e:24:dd:77:fa,54
1738653986.8140235,6c:f6:da:80:61:1e,cc:4e:24:dd:77:fa,66
1738653986.815572,cc:4e:24:dd:77:fa,6c:f6:da:80:61:1e,54
1738653987.2627265,6c:f6:da:80:61:1e,cc:4e:24:dd:77:fa,55
1738653987.2893198,cc:4e:24:dd:77:fa,6c:f6:da:80:61:1e,66
1738653987.5891619,6c:f6:da:80:61:1e,ff:ff:ff:ff:ff:ff,86
1738653987.8197398,6c:f6:da:80:61:1e,cc:4e:24:dd:77:fa,66
1738653987.8218765,cc:4e:24:dd:77:fa,6c:f6:da:80:61:1e,54
1738653988.2392051,6c:f6:da:80:61:1e,cc:4e:24:dd:77:fa,55
1738653988.2860625,cc:4e:24:dd:77:fa,6c:f6:da:80:61:1e,66
1738653988.7075853,6c:f6:da:80:61:1e,cc:4e:24:dd:77:fa,55
1738653988.825599,cc:4e:24:dd:77:fa,6c:f6:da:80:61:1e,66
1738653989.1647465,cc:4e:24:dd:77:fa,6c:f6:da:80:61:1e,305
1738653989.1652308,cc:4e:24:dd:77:fa,6c:f6:da:80:61:1e,259
1738653989.1656814,6c:f6:da:80:61:1e,cc:4e:24:dd:77:fa,89
1738653989.1660624,6c:f6:da:80:61:1e,cc:4e:24:dd:77:fa,89
1738653989.1666908,cc:4e:24:dd:77:fa,6c:f6:da:80:61:1e,85
1738653989.167088,cc:4e:24:dd:77:fa,6c:f6:da:80:61:1e,93
1738653989.1674163,6c:f6:da:80:61:1e,cc:4e:24:dd:77:fa,54
1738653989.1678028,6c:f6:da:80:61:1e,cc:4e:24:dd:77:fa,93
1738653989.1716464,6c:f6:da:80:61:1e,cc:4e:24:dd:77:fa,293
1738653989.2107584,cc:4e:24:dd:77:fa,6c:f6:da:80:61:1e,54
1738653989.2112715,cc:4e:24:dd:77:fa,6c:f6:da:80:61:1e,54
1738653989.211919,cc:4e:24:dd:77:fa,6c:f6:da:80:61:1e,54
1738653989.2161677,cc:4e:24:dd:77:fa,6c:f6:da:80:61:1e,54
1738653989.4850812,cc:4e:24:dd:77:fa,6c:f6:da:80:61:1e,119
1738653989.4855504,cc:4e:24:dd:77:fa,6c:f6:da:80:61:1e,195
1738653989.485903,6c:f6:da:80:61:1e,cc:4e:24:dd:77:fa,54
1738653989.830132,6c:f6:da:80:61:1e,cc:4e:24:dd:77:fa,66
1738653989.832162,cc:4e:24:dd:77:fa,6c:f6:da:80:61:1e,54
1738653990.1863756,6c:f6:da:80:61:1e,cc:4e:24:dd:77:fa,54
1738653990.1867473,6c:f6:da:80:61:1e,cc:4e:24:dd:77:fa,54
1738653990.1870654,6c:f6:da:80:61:1e,cc:4e:24:dd:77:fa,54
1738653990.1874297,6c:f6:da:80:61:1e,cc:4e:24:dd:77:fa,54
1738653990.1877367,6c:f6:da:80:61:1e,cc:4e:24:dd:77:fa,54
1738653990.1881256,6c:f6:da:80:61:1e,cc:4e:24:dd:77:fa,54
1738653990.1884215,6c:f6:da:80:61:1e,cc:4e:24:dd:77:fa,54
1738653990.1905591,6c:f6:da:80:61:1e,01:00:5e:00:00:fb,234
1738653990.1914299,6c:f6:da:80:61:1e,01:00:5e:00:00:fb,93
1738653990.2017016,6c:f6:da:80:61:1e,cc:4e:24:dd:77:fa,54
1738653990.202511,6c:f6:da:80:61:1e,cc:4e:24:dd:77:fa,54
1738653990.2033389,cc:4e:24:dd:77:fa,6c:f6:da:80:61:1e,260
1738653990.2479613,6c:f6:da:80:61:1e,cc:4e:24:dd:77:fa,54
1738653990.3219929,6c:f6:da:80:61:1e,cc:4e:24:dd:77:fa,107
1738653990.365713,cc:4e:24:dd:77:fa,6c:f6:da:80:61:1e,54
1738653990.4537964,6c:f6:da:80:61:1e,01:00:5e:00:00:fb,93
1738653990.4590716,6c:f6:da:80:61:1e,cc:4e:24:dd:77:fa,111
1738653990.5112693,cc:4e:24:dd:77:fa,6c:f6:da:80:61:1e,54
1738653990.7176454,6c:f6:da:80:61:1e,01:00:5e:00:00:fb,93
1738653990.7752357,cc:4e:24:dd:77:fa,6c:f6:da:80:61:1e,512
1738653990.7765515,cc:4e:24:dd:77:fa,6c:f6:da:80:61:1e,207
1738653990.7769263,6c:f6:da:80:61:1e,cc:4e:24:dd:77:fa,54
1738653990.7773645,6c:f6:da:80:61:1e,cc:4e:24:dd:77:fa,89
1738653990.828853,cc:4e:24:dd:77:fa,6c:f6:da:80:61:1e,54
1738653990.9171834,6c:f6:da:80:61:1e,cc:4e:24:dd:77:fa,82
1738653990.964654,cc:4e:24:dd:77:fa,6c:f6:da:80:61:1e,54
1738653990.9705462,6c:f6:da:80:61:1e,cc:4e:24:dd:77:fa,83
1738653990.9758523,cc:4e:24:dd:77:fa,6c:f6:da:80:61:1e,227
1738653990.9768653,6c:f6:da:80:61:1e,cc:4e:24:dd:77:fa,66
1738653990.987169,6c:f6:da:80:61:1e,01:00:5e:00:00:fb,299
1738653990.9898198,6c:f6:da:80:61:1e,01:00:5e:00:00:fb,235
1738653991.0062366,cc:4e:24:dd:77:fa,6c:f6:da:80:61:1e,66
1738653991.0068612,6c:f6:da:80:61:1e,cc:4e:24:dd:77:fa,54
1738653991.0073195,6c:f6:da:80:61:1e,cc:4e:24:dd:77:fa,165
1738653991.053451,cc:4e:24:dd:77:fa,6c:f6:da:80:61:1e,54
1738653991.0539799,cc:4e:24:dd:77:fa,6c:f6:da:80:61:1e,241
1738653991.0543494,cc:4e:24:dd:77:fa,6c:f6:da:80:61:1e,54
1738653991.0553925,6c:f6:da:80:61:1e,cc:4e:24:dd:77:fa,54
1738653991.0560436,6c:f6:da:80:61:1e,cc:4e:24:dd:77:fa,54
1738653991.0912774,6c:f6:da:80:61:1e,cc:4e:24:dd:77:fa,55
1738653991.096647,cc:4e:24:dd:77:fa,6c:f6:da:80:61:1e,54
1738653991.348142,cc:4e:24:dd:77:fa,6c:f6:da:80:61:1e,66
1738653991.5981705,6c:f6:da:80:61:1e,cc:4e:24:dd:77:fa,163
1738653991.5986435,6c:f6:da:80:61:1e,cc:4e:24:dd:77:fa,93
1738653991.5990348,6c:f6:da:80:61:1e,cc:4e:24:dd:77:fa,230
1738653991.6443965,cc:4e:24:dd:77:fa,6c:f6:da:80:61:1e,54
1738653991.6448019,cc:4e:24:dd:77:fa,6c:f6:da:80:61:1e,54
1738653991.6451263,cc:4e:24:dd:77:fa,6c:f6:da:80:61:1e,54
1738653991.64597,cc:4e:24:dd:77:fa,6c:f6:da:80:61:1e,93
1738653991.696002,6c:f6:da:80:61:1e,cc:4e:24:dd:77:fa,54
1738653991.7075443,cc:4e:24:dd:77:fa,6c:f6:da:80:61:1e,125
1738653991.708587,cc:4e:24:dd:77:fa,6c:f6:da:80:61:1e,85
1738653991.709285,6c:f6:da:80:61:1e,cc:4e:24:dd:77:fa,54
1738653991.7112372,cc:4e:24:dd:77:fa,6c:f6:da:80:61:1e,93
1738653991.711723,6c:f6:da:80:61:1e,cc:4e:24:dd:77:fa,93
1738653991.7628763,cc:4e:24:dd:77:fa,6c:f6:da:80:61:1e,54
1738653992.9306216,6c:f6:da:80:61:1e,cc:4e:24:dd:77:fa,85
1738653992.9773967,cc:4e:24:dd:77:fa,6c:f6:da:80:61:1e,54
1738653993.834355,6c:f6:da:80:61:1e,cc:4e:24:dd:77:fa,66
1738653993.8358355,cc:4e:24:dd:77:fa,6c:f6:da:80:61:1e,54
1738653994.1978364,6c:f6:da:80:61:1e,cc:4e:24:dd:77:fa,66
1738653994.1982481,6c:f6:da:80:61:1e,cc:4e:24:dd:77:fa,66
1738653994.1987298,6c:f6:da:80:61:1e,cc:4e:24:dd:77:fa,164
1738653994.199169,6c:f6:da:80:61:1e,cc:4e:24:dd:77:fa,93
1738653994.199627,6c:f6:da:80:61:1e,cc:4e:24:dd:77:fa,541
1738653994.1999547,cc:4e:24:dd:77:fa,6c:f6:da:80:61:1e,66
1738653994.2044222,6c:f6:da:80:61:1e,cc:4e:24:dd:77:fa,54
1738653994.2056096,6c:f6:da:80:61:1e,cc:4e:24:dd:77:fa,56
1738653994.20619,6c:f6:da:80:61:1e,cc:4e:24:dd:77:fa,89
1738653994.2066176,cc:4e:24:dd:77:fa,6c:f6:da:80:61:1e,66
1738653994.206951,6c:f6:da:80:61:1e,cc:4e:24:dd:77:fa,54
1738653994.20735,6c:f6:da:80:61:1e,cc:4e:24:dd:77:fa,56
1738653994.207779,6c:f6:da:80:61:1e,cc:4e:24:dd:77:fa,89
1738653994.2080972,cc:4e:24:dd:77:fa,6c:f6:da:80:61:1e,54
1738653994.211708,cc:4e:24:dd:77:fa,6c:f6:da:80:61:1e,244
1738653994.2121687,cc:4e:24:dd:77:fa,6c:f6:da:80:61:1e,54
1738653994.2139647,cc:4e:24:dd:77:fa,6c:f6:da:80:61:1e,226
1738653994.214438,6c:f6:da:80:61:1e,cc:4e:24:dd:77:fa,54
1738653994.2148032,6c:f6:da:80:61:1e,cc:4e:24:dd:77:fa,54
1738653994.2151117,cc:4e:24:dd:77:fa,6c:f6:da:80:61:1e,54
1738653994.215409,cc:4e:24:dd:77:fa,6c:f6:da:80:61:1e,54
1738653994.2157092,6c:f6:da:80:61:1e,cc:4e:24:dd:77:fa,54
1738653994.2160144,cc:4e:24:dd:77:fa,6c:f6:da:80:61:1e,54
1738653994.2163577,cc:4e:24:dd:77:fa,6c:f6:da:80:61:1e,54
1738653994.216668,6c:f6:da:80:61:1e,cc:4e:24:dd:77:fa,54
1738653994.4993372,cc:4e:24:dd:77:fa,6c:f6:da:80:61:1e,54
1738653994.499701,cc:4e:24:dd:77:fa,6c:f6:da:80:61:1e,54
1738653994.500014,cc:4e:24:dd:77:fa,6c:f6:da:80:61:1e,54
1738653994.5004861,cc:4e:24:dd:77:fa,6c:f6:da:80:61:1e,93
1738653994.5295088,cc:4e:24:dd:77:fa,6c:f6:da:80:61:1e,81
1738653994.5533316,6c:f6:da:80:61:1e,cc:4e:24:dd:77:fa,54
1738653994.5844054,6c:f6:da:80:61:1e,cc:4e:24:dd:77:fa,54
1738653994.6210973,cc:4e:24:dd:77:fa,6c:f6:da:80:61:1e,693
1738653994.6217093,cc:4e:24:dd:77:fa,6c:f6:da:80:61:1e,85
1738653994.622304,6c:f6:da:80:61:1e,cc:4e:24:dd:77:fa,54
1738653994.6227567,6c:f6:da:80:61:1e,cc:4e:24:dd:77:fa,89
1738653994.6591942,6c:f6:da:80:61:1e,cc:4e:24:dd:77:fa,164
1738653994.6604416,6c:f6:da:80:61:1e,cc:4e:24:dd:77:fa,1514
1738653994.6610007,6c:f6:da:80:61:1e,cc:4e:24:dd:77:fa,723
1738653994.774724,cc:4e:24:dd:77:fa,6c:f6:da:80:61:1e,220
1738653994.8220615,6c:f6:da:80:61:1e,cc:4e:24:dd:77:fa,54
1738653994.9688644,cc:4e:24:dd:77:fa,6c:f6:da:80:61:1e,54
1738653994.969627,cc:4e:24:dd:77:fa,6c:f6:da:80:61:1e,54
1738653995.0111322,6c:f6:da:80:61:1e,cc:4e:24:dd:77:fa,106
1738653995.0174396,cc:4e:24:dd:77:fa,6c:f6:da:80:61:1e,421
1738653995.0178866,cc:4e:24:dd:77:fa,6c:f6:da:80:61:1e,85
1738653995.018238,6c:f6:da:80:61:1e,cc:4e:24:dd:77:fa,54
1738653995.020853,6c:f6:da:80:61:1e,cc:4e:24:dd:77:fa,160
1738653995.0214124,6c:f6:da:80:61:1e,cc:4e:24:dd:77:fa,541
1738653995.0683212,cc:4e:24:dd:77:fa,6c:f6:da:80:61:1e,54
1738653995.229963,6c:f6:da:80:61:1e,cc:4e:24:dd:77:fa,886
1738653995.3221848,cc:4e:24:dd:77:fa,6c:f6:da:80:61:1e,54
1738653995.3780491,cc:4e:24:dd:77:fa,6c:f6:da:80:61:1e,432
1738653995.4275694,6c:f6:da:80:61:1e,cc:4e:24:dd:77:fa,54
1738653995.440823,cc:4e:24:dd:77:fa,6c:f6:da:80:61:1e,1514
1738653995.441313,cc:4e:24:dd:77:fa,6c:f6:da:80:61:1e,132
1738653995.4417048,cc:4e:24:dd:77:fa,6c:f6:da:80:61:1e,85
1738653995.4434812,cc:4e:24:dd:77:fa,6c:f6:da:80:61:1e,1514
1738653995.4439929,6c:f6:da:80:61:1e,cc:4e:24:dd:77:fa,66
1738653995.4443407,6c:f6:da:80:61:1e,cc:4e:24:dd:77:fa,66
1738653995.4446468,6c:f6:da:80:61:1e,cc:4e:24:dd:77:fa,54
1738653995.4657242,6c:f6:da:80:61:1e,cc:4e:24:dd:77:fa,160
1738653995.4663398,6c:f6:da:80:61:1e,cc:4e:24:dd:77:fa,503
1738653995.6153908,6c:f6:da:80:61:1e,cc:4e:24:dd:77:fa,55
1738653995.6459334,cc:4e:24:dd:77:fa,6c:f6:da:80:61:1e,66
1738653995.7636964,cc:4e:24:dd:77:fa,6c:f6:da:80:61:1e,54
1738653995.8010051,cc:4e:24:dd:77:fa,6c:f6:da:80:61:1e,693
1738653995.8018665,cc:4e:24:dd:77:fa,6c:f6:da:80:61:1e,85
1738653995.8022692,6c:f6:da:80:61:1e,cc:4e:24:dd:77:fa,54
1738653995.9503078,6c:f6:da:80:61:1e,cc:4e:24:dd:77:fa,97
1738653995.9720988,cc:4e:24:dd:77:fa,6c:f6:da:80:61:1e,54
1738653995.9900467,cc:4e:24:dd:77:fa,6c:f6:da:80:61:1e,258
1738653996.03398,6c:f6:da:80:61:1e,cc:4e:24:dd:77:fa,54
1738653996.088064,cc:4e:24:dd:77:fa,6c:f6:da:80:61:1e,94
1738653996.1416266,6c:f6:da:80:61:1e,cc:4e:24:dd:77:fa,54
1738653996.159008,6c:f6:da:80:61:1e,cc:4e:24:dd:77:fa,189
1738653996.159775,6c:f6:da:80:61:1e,cc:4e:24:dd:77:fa,107
1738653996.2180643,cc:4e:24:dd:77:fa,6c:f6:da:80:61:1e,54
1738653996.2184484,cc:4e:24:dd:77:fa,6c:f6:da:80:61:1e,54
1738653996.4458718,cc:4e:24:dd:77:fa,6c:f6:da:80:61:1e,319
1738653996.4859014,6c:f6:da:80:61:1e,cc:4e:24:dd:77:fa,54
1738653997.2559178,6c:f6:da:80:61:1e,cc:4e:24:dd:77:fa,173
1738653997.2563887,6c:f6:da:80:61:1e,cc:4e:24:dd:77:fa,93
1738653997.2570088,6c:f6:da:80:61:1e,cc:4e:24:dd:77:fa,1494
1738653997.2575102,6c:f6:da:80:61:1e,cc:4e:24:dd:77:fa,1494
1738653997.2588658,6c:f6:da:80:61:1e,cc:4e:24:dd:77:fa,1494
1738653997.2595193,6c:f6:da:80:61:1e,cc:4e:24:dd:77:fa,1494
1738653997.2600384,6c:f6:da:80:61:1e,cc:4e:24:dd:77:fa,1494
1738653997.2605393,6c:f6:da:80:61:1e,cc:4e:24:dd:77:fa,1494
1738653997.2610204,6c:f6:da:80:61:1e,cc:4e:24:dd:77:fa,1494
1738653997.261481,6c:f6:da:80:61:1e,cc:4e:24:dd:77:fa,1494
1738653997.2619712,6c:f6:da:80:61:1e,cc:4e:24:dd:77:fa,1494
1738653997.2624521,6c:f6:da:80:61:1e,cc:4e:24:dd:77:fa,1494
1738653997.262916,6c:f6:da:80:61:1e,cc:4e:24:dd:77:fa,1494
1738653997.2633524,6c:f6:da:80:61:1e,cc:4e:24:dd:77:fa,620
1738653997.2637706,6c:f6:da:80:61:1e,cc:4e:24:dd:77:fa,332
1738653997.5129814,cc:4e:24:dd:77:fa,6c:f6:da:80:61:1e,54
1738653997.5134692,cc:4e:24:dd:77:fa,6c:f6:da:80:61:1e,54
1738653997.513781,cc:4e:24:dd:77:fa,6c:f6:da:80:61:1e,54
1738653997.5140917,cc:4e:24:dd:77:fa,6c:f6:da:80:61:1e,54
1738653997.5143816,cc:4e:24:dd:77:fa,6c:f6:da:80:61:1e,54
1738653997.5146673,cc:4e:24:dd:77:fa,6c:f6:da:80:61:1e,54
1738653997.5149748,cc:4e:24:dd:77:fa,6c:f6:da:80:61:1e,54
1738653997.5184543,cc:4e:24:dd:77:fa,6c:f6:da:80:61:1e,93
1738653997.5641434,6c:f6:da:80:61:1e,cc:4e:24:dd:77:fa,54
1738653997.8248563,cc:4e:24:dd:77:fa,6c:f6:da:80:61:1e,153
